,year,navarea_i,navarea_ii,navarea_iii,navarea_iv,navarea_ix,navarea_v,navarea_vi,navarea_vii,navarea_viii,navarea_x,navarea_xi,navarea_xii,navarea_xiii,navarea_xiv,navarea_xv,navarea_xvi,poverty_percentage,attacks,math_benchmark_percent,reading_benchmark_percent,sea_law_adoption,R&D_proportion_of_GDP,full_time_researchers_per_million,high_risk
2423,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.6,74,85.75126,90.58469,0.0,0.37359,679.46269,1
2424,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2425,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2426,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2428,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,60.0,1.26275,2054.16733,1
2429,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,67.0,1.26275,2054.16733,1
2430,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2431,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
2432,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.5,71,0.0,0.0,0.0,0.70159,156.21967,1
2433,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.2,105,35.0,49.0,90.0,25.0,10.0,1
2434,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.2,105,35.0,49.0,100.0,25.0,10.0,1
2435,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2436,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2437,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2438,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.6,74,85.75126,90.58469,0.0,0.37359,679.46269,1
2439,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.6,74,85.75126,90.58469,0.0,0.37359,679.46269,1
2441,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2442,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.4,6,15.43761,29.69789,0.0,0.01497,22.38581,0
2443,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.5,71,0.0,0.0,0.0,0.6931,216.00083,1
2444,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2445,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.6,74,80.89702,86.15665,0.0,0.44113,678.56047,1
2446,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1,33,0.0,0.0,0.0,0.26654,36.13195,1
2447,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.6,74,80.89702,86.15665,0.0,0.44113,678.56047,1
2448,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2449,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2450,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2451,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2,3,0.0,0.0,0.0,0.30209,146.64741,0
2452,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2,3,0.0,0.0,0.0,0.30209,146.64741,0
2453,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37.1,10,0.0,0.0,0.0,0.78577,221.38592,0
2454,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.3,105,57.0,54.0,90.0,25.0,10.0,1
2455,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.3,105,57.0,54.0,100.0,25.0,10.0,1
2456,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1,33,0.0,0.0,0.0,0.26654,32.17731,1
2457,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1,33,0.0,0.0,0.0,0.26654,32.17731,1
2458,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.0,17,93.5535,88.85071,0.0,2.07629,6934.91054,1
2459,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.2,621,31.35022,44.62185,0.0,0.24535,178.87539,1
2460,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.2,621,31.35022,44.62185,0.0,0.24535,178.87539,1
2461,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,30,78.9,79.6,95.0,2.10033,1196.68794,1
2462,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,30,78.9,79.6,100.0,2.10033,1196.68794,1
2463,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,30,78.9,79.6,95.0,2.10033,1196.68794,1
2464,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,30,78.9,79.6,100.0,2.10033,1196.68794,1
2465,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.2,621,31.35022,44.62185,0.0,0.24535,178.87539,1
2466,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.2,621,31.35022,44.62185,0.0,0.24535,178.87539,1
2467,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.7,1,0.0,0.0,0.0,0.81882,492.03626,0
2468,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.5,71,0.0,0.0,0.0,0.66984,216.00083,1
2469,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,4,0.0,0.0,37.0,25.0,10.0,0
2470,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,4,0.0,0.0,67.0,25.0,10.0,0
2471,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,19,0.0,0.0,0.0,0.12028,10.0,1
2472,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2474,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2477,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.3,73,0.0,0.0,0.0,25.0,10.0,1
2478,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2479,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
2491,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38.0,7,0.0,0.0,0.0,25.0,10.0,0
2492,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2494,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,33,0.0,0.0,0.0,25.0,32.5349,1
2498,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2499,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.2,105,57.0,54.0,90.0,25.0,10.0,1
2500,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.2,105,57.0,54.0,100.0,25.0,10.0,1
2501,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2502,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2503,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2504,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2505,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2506,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2507,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7,43,0.0,0.0,0.0,0.33713,248.92103,1
2508,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,70.0,0.15683,105.68078,1
2509,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,100.0,0.15683,105.68078,1
2510,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2511,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.8,3,10.63765,29.94714,0.0,0.02311,22.07069,0
2513,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,60.0,1.41517,2396.53998,1
2514,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,67.0,1.41517,2396.53998,1
2515,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.3,105,57.0,54.0,90.0,25.0,10.0,1
2516,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.3,105,57.0,54.0,100.0,25.0,10.0,1
2517,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,60.0,1.41517,2396.53998,1
2518,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,67.0,1.41517,2396.53998,1
2519,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.2,621,31.35022,44.62185,0.0,0.24535,178.87539,1
2520,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.2,621,31.35022,44.62185,0.0,0.24535,178.87539,1
2521,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.2,621,31.35022,44.62185,0.0,0.24535,178.87539,1
2522,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.4,13,0.0,0.0,0.0,0.03229,18.81599,0
2523,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.2,621,31.35022,44.62185,0.0,0.24535,178.87539,1
2524,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,2,0.0,0.0,0.0,0.34223,10.0,0
2525,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,30,78.9,79.6,95.0,2.10033,1196.68794,1
2526,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,30,78.9,79.6,100.0,2.10033,1196.68794,1
2529,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2531,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2536,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2537,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2540,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2541,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,33,0.0,0.0,0.0,25.0,32.5349,1
2542,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1,10,0.0,0.0,0.0,25.0,10.0,0
2543,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,13,0.0,0.0,0.0,25.0,10.0,0
2544,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,33,0.0,0.0,0.0,25.0,32.5349,1
2546,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63.7,11,0.0,0.0,0.0,0.38695,38.77089,0
2547,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
2548,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.2,105,35.0,49.0,90.0,25.0,10.0,1
2549,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.2,105,35.0,49.0,100.0,25.0,10.0,1
2550,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2551,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,60.0,1.26275,2054.16733,1
2552,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,67.0,1.26275,2054.16733,1
2553,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.4,94,14.15759,0.0,70.0,0.13207,186.91776,1
2554,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.4,94,14.15759,0.0,100.0,0.13207,186.91776,1
2555,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2556,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2557,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2558,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2559,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2560,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2561,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2562,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2563,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.0,17,93.5535,88.85071,0.0,2.18198,7006.63036,1
2564,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.6,74,80.89702,86.15665,0.0,0.44113,678.56047,1
2566,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2567,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2568,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2569,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2570,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,40,33.71327,57.16047,50.0,0.26694,89.36161,1
2571,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,40,33.71327,57.16047,0.0,0.26694,89.36161,1
2572,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.2,621,31.35022,44.62185,0.0,0.24535,178.87539,1
2574,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,70.0,0.15683,105.68078,1
2575,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,100.0,0.15683,105.68078,1
2576,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1,21,0.0,0.0,0.0,25.0,10.0,1
2577,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,40,25.4186,40.12246,0.0,0.12008,10.0,1
2578,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,40,25.4186,40.12246,0.0,0.12008,10.0,1
2580,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,14,76.52206,78.51392,0.0,2.22238,4414.69944,0
2581,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6,10,9.45183,27.86454,0.0,25.0,10.0,0
2582,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,8,70.62118,81.00955,0.0,2.76145,4247.7483,0
2583,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,19,0.0,0.0,0.0,0.12028,10.0,1
2584,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,19,0.0,0.0,0.0,0.12028,10.0,1
2587,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.5,71,0.0,0.0,0.0,0.66984,216.00083,1
2588,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
2590,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7,10,0.0,0.0,0.0,25.0,10.0,0
2591,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
2593,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2595,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.2,105,35.0,49.0,90.0,25.0,10.0,1
2596,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.2,105,35.0,49.0,100.0,25.0,10.0,1
2599,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.4,94,14.15759,0.0,70.0,0.13207,186.91776,1
2600,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.4,94,14.15759,0.0,100.0,0.13207,186.91776,1
2601,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,2,0.0,0.0,0.0,25.0,10.0,0
2602,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
2603,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.6,74,85.75126,90.58469,0.0,0.37359,679.46269,1
2604,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
2605,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
2606,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.3,73,0.0,0.0,0.0,25.0,10.0,1
2608,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.6,40,33.71327,57.16047,50.0,0.28975,69.54869,1
2609,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.6,40,33.71327,57.16047,0.0,0.28975,69.54869,1
2612,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2613,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2614,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2617,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.6,40,33.71327,57.16047,50.0,0.28975,69.54869,1
2618,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.6,40,33.71327,57.16047,0.0,0.28975,69.54869,1
2619,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.0,17,93.5535,88.85071,0.0,2.18198,7006.63036,1
2620,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2621,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2622,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2623,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.6,40,33.71327,57.16047,50.0,0.28975,69.54869,1
2624,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.6,40,33.71327,57.16047,0.0,0.28975,69.54869,1
2625,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,70.0,0.15683,105.68078,1
2626,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,100.0,0.15683,105.68078,1
2627,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.6,74,80.89702,86.15665,0.0,0.44113,678.56047,1
2628,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2629,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2631,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
2632,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2633,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.2,621,31.35022,44.62185,0.0,0.24535,178.87539,1
2635,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,30,78.9,79.6,95.0,2.10033,1196.68794,1
2636,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,30,78.9,79.6,100.0,2.10033,1196.68794,1
2637,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.2,621,31.35022,44.62185,0.0,0.24535,178.87539,1
2639,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.2,621,31.35022,44.62185,0.0,0.24535,178.87539,1
2640,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,33,0.0,0.0,0.0,25.0,32.5349,1
2641,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,70.0,0.15683,105.68078,1
2642,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,100.0,0.15683,105.68078,1
2643,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,33,0.0,0.0,0.0,25.0,32.5349,1
2644,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,33,0.0,0.0,0.0,25.0,32.5349,1
2645,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.5,20,0.0,0.0,0.0,25.0,10.0,1
2646,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,40,33.71327,57.16047,50.0,0.26694,89.36161,1
2647,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,40,33.71327,57.16047,0.0,0.26694,89.36161,1
2648,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,7,0.0,0.0,0.0,25.0,10.0,0
2649,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.3,105,57.0,54.0,90.0,25.0,10.0,1
2650,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.3,105,57.0,54.0,100.0,25.0,10.0,1
2651,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,33,0.0,0.0,0.0,0.26654,38.04847,1
2652,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2655,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2656,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2657,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2,8,74.15411,83.39592,0.0,2.71924,4205.25602,0
2658,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
2659,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2661,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,60.0,1.26275,2054.16733,1
2662,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,67.0,1.26275,2054.16733,1
2663,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2664,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.2,105,35.0,49.0,90.0,25.0,10.0,1
2665,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.2,105,35.0,49.0,100.0,25.0,10.0,1
2667,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,621,24.30606,44.75408,0.0,0.0847,89.4684,1
2668,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2669,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2671,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
2673,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2674,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,621,31.35022,44.62185,0.0,0.0847,89.4684,1
2675,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38.0,7,0.0,0.0,0.0,25.0,10.0,0
2676,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,2,0.0,0.0,67.0,25.0,10.0,0
2677,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,2,0.0,0.0,100.0,25.0,10.0,0
