,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Reporting Type,Sex,Units
94002,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",68,Bolivia (Plurinational State of),2015,5.59703,2015,"Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94003,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",68,Bolivia (Plurinational State of),2015,5.31183,2015,"Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94004,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",68,Bolivia (Plurinational State of),2015,5.89729,2015,"Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94005,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",68,Bolivia (Plurinational State of),2016,5.96742,2016,"Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94006,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",68,Bolivia (Plurinational State of),2016,6.30194,2016,"Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94007,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",68,Bolivia (Plurinational State of),2016,6.66223,2016,"Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94008,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",68,Bolivia (Plurinational State of),2017,5.38304,2017,"Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94009,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",68,Bolivia (Plurinational State of),2017,5.38196,2017,"Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94010,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",68,Bolivia (Plurinational State of),2017,5.38096,2017,"Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94011,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2006,2.29241,2006,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94012,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2006,2.17778,2006,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94013,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2006,2.02557,2006,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94014,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2007,2.28263,2007,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94015,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2007,2.03539,2007,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94016,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2007,2.15767,2007,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94017,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2008,2.13076,2008,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94018,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2008,2.15464,2008,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94019,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2008,2.02114,2008,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94020,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2009,1.86016,2009,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94021,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2009,1.90902,2009,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94022,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2010,1.978,2010,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94023,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2010,2.17342,2010,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94024,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2010,2.11273,2010,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94025,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2011,2.15668,2011,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94026,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2011,2.13504,2011,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94027,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2011,2.18184,2011,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94028,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2012,2.23761,2012,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94029,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2012,2.30169,2012,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94030,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2012,2.17297,2012,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94031,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2014,1.63634,2014,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94032,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2014,1.74418,2014,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94033,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2016,8.9,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94034,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2016,8.5,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94035,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",70,Bosnia and Herzegovina,2016,8.7,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94036,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",72,Botswana,2009,3.39421,2009,"Botswana Core Welfare Indicators (Poverty) Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94037,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",72,Botswana,2009,3.32667,2009,"Botswana Core Welfare Indicators (Poverty) Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94038,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",72,Botswana,2009,3.24813,2009,"Botswana Core Welfare Indicators (Poverty) Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94039,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",84,Belize,2013,1.98046,2013,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94040,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",84,Belize,2013,2.72596,2013,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94041,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",90,Solomon Islands,2013,20.33974,2013,"Household Income and Expenditure Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94042,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",90,Solomon Islands,2013,16.63094,2013,"Household Income and Expenditure Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94043,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",90,Solomon Islands,2013,18.57161,2013,"Household Income and Expenditure Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
