,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Reporting Type,Sex,Type of skill,Units
95063,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2018,0.68644,2018,State Statistical Committee of the Republic of Azerbaijan,,C,G,BOTHSEX,PCPR,PERCENT
95064,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2018,53.55371,2018,State Statistical Committee of the Republic of Azerbaijan,,C,G,BOTHSEX,EMAIL,PERCENT
95065,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2018,8.04247,2018,State Statistical Committee of the Republic of Azerbaijan,,C,G,BOTHSEX,SOFT,PERCENT
95066,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2018,65.26294,2018,State Statistical Committee,,C,G,MALE,COPA,PERCENT
95067,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2018,4.13274,2018,State Statistical Committee,,C,G,MALE,TRAF,PERCENT
95068,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2018,54.97853,2018,State Statistical Committee,,C,G,MALE,EMAIL,PERCENT
95069,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2018,6.19285,2018,State Statistical Committee,,C,G,FEMALE,EPRS,PERCENT
95070,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2018,3.92074,2018,State Statistical Committee,,C,G,FEMALE,TRAF,PERCENT
95071,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2018,63.57157,2018,State Statistical Committee of the Republic of Azerbaijan,,C,G,BOTHSEX,COPA,PERCENT
95072,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2018,4.02565,2018,State Statistical Committee of the Republic of Azerbaijan,,C,G,BOTHSEX,TRAF,PERCENT
95073,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2018,6.35857,2018,State Statistical Committee of the Republic of Azerbaijan,,C,G,BOTHSEX,EPRS,PERCENT
95074,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2018,61.91479,2018,State Statistical Committee,,C,G,FEMALE,COPA,PERCENT
95075,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2018,0.7047,2018,State Statistical Committee,,C,G,MALE,PCPR,PERCENT
95076,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2018,21.30452,2018,State Statistical Committee,,C,G,MALE,ARSP,PERCENT
95077,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2018,65.5669,2018,State Statistical Committee of the Republic of Azerbaijan,,C,G,BOTHSEX,CMFL,PERCENT
95078,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2018,13.69029,2018,State Statistical Committee,,C,G,FEMALE,INST,PERCENT
95079,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2018,0.66854,2018,State Statistical Committee,,C,G,FEMALE,PCPR,PERCENT
95080,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2018,20.21157,2018,State Statistical Committee,,C,G,FEMALE,ARSP,PERCENT
95081,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2018,7.83289,2018,State Statistical Committee,,C,G,FEMALE,SOFT,PERCENT
95082,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,14.34452,2019,State Statistical Committee,,C,G,FEMALE,INST,PERCENT
95083,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,6.82056,2019,State Statistical Committee,,C,G,MALE,EPRS,PERCENT
95084,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,4.31295,2019,State Statistical Committee,,C,G,MALE,TRAF,PERCENT
95085,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,8.6285,2019,State Statistical Committee,,C,G,MALE,SOFT,PERCENT
95086,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,15.08545,2019,State Statistical Committee,,C,G,MALE,INST,PERCENT
95087,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,21.71498,2019,State Statistical Committee,,C,G,BOTHSEX,ARSP,PERCENT
95088,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,14.71158,2019,State Statistical Committee,,C,G,BOTHSEX,INST,PERCENT
95089,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,8.20472,2019,State Statistical Committee,,C,G,FEMALE,SOFT,PERCENT
95090,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,57.46178,2019,State Statistical Committee,,C,G,MALE,EMAIL,PERCENT
95091,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,68.21751,2019,State Statistical Committee,,C,G,MALE,COPA,PERCENT
95092,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,21.17318,2019,State Statistical Committee,,C,G,FEMALE,ARSP,PERCENT
95093,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,8.41466,2019,State Statistical Committee,,C,G,BOTHSEX,SOFT,PERCENT
95094,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,56.03773,2019,State Statistical Committee,,C,G,BOTHSEX,EMAIL,PERCENT
95095,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,54.63958,2019,State Statistical Committee,,C,G,FEMALE,EMAIL,PERCENT
95096,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,22.26681,2019,State Statistical Committee,,C,G,MALE,ARSP,PERCENT
95097,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,6.48556,2019,State Statistical Committee,,C,G,FEMALE,EPRS,PERCENT
95098,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,66.5269,2019,State Statistical Committee,,C,G,BOTHSEX,COPA,PERCENT
95099,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,4.10114,2019,State Statistical Committee,,C,G,FEMALE,TRAF,PERCENT
95100,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,4.20607,2019,State Statistical Committee,,C,G,BOTHSEX,TRAF,PERCENT
95101,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,6.65152,2019,State Statistical Committee,,C,G,BOTHSEX,EPRS,PERCENT
95102,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",31,Azerbaijan,2019,64.86704,2019,State Statistical Committee,,C,G,FEMALE,COPA,PERCENT
95103,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,65.01331,2014,Eurostat,,C,G,MALE,INST,PERCENT
95104,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,44.75061,2014,Eurostat,,C,G,MALE,EPRS,PERCENT
95105,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,61.99859,2014,Eurostat,,C,G,FEMALE,COPA,PERCENT
95106,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,78.0139,2014,Eurostat,,C,G,MALE,CMFL,PERCENT
95107,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,68.4222,2014,Eurostat,,C,G,FEMALE,CMFL,PERCENT
95108,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,17.0483,2014,Eurostat,,C,G,MALE,PCPR,PERCENT
95109,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,73.17149,2014,Statistik Austria,,C,G,BOTHSEX,CMFL,PERCENT
95110,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,65.37807,2014,Statistik Austria,,C,G,BOTHSEX,TRAF,PERCENT
95111,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,43.85671,2014,Eurostat,,C,G,FEMALE,INST,PERCENT
95112,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,71.81921,2014,Eurostat,,C,G,MALE,TRAF,PERCENT
95113,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,41.1666,2014,Eurostat,,C,G,FEMALE,ARSP,PERCENT
95114,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,75.14361,2014,Eurostat,,C,G,MALE,COPA,PERCENT
95115,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,34.5959,2014,Eurostat,,C,G,FEMALE,EPRS,PERCENT
95116,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,48.6779,2014,Statistik Austria,,C,G,BOTHSEX,ARSP,PERCENT
95117,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,11.87568,2014,Statistik Austria,,C,G,BOTHSEX,PCPR,PERCENT
95118,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,56.34121,2014,Eurostat,,C,G,MALE,ARSP,PERCENT
95119,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,6.806,2014,Eurostat,,C,G,FEMALE,PCPR,PERCENT
95120,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,54.32194,2014,Statistik Austria,,C,G,BOTHSEX,INST,PERCENT
95121,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,68.50162,2014,Statistik Austria,,C,G,BOTHSEX,COPA,PERCENT
95122,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,37.54446,2014,Statistik Austria,,C,G,BOTHSEX,SOFT,PERCENT
95123,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,39.61651,2014,Statistik Austria,,C,G,BOTHSEX,EPRS,PERCENT
95124,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2014,59.05472,2014,Eurostat,,C,G,FEMALE,TRAF,PERCENT
95125,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2015,50.74998,2015,Eurostat,,C,G,FEMALE,TRAF,PERCENT
95126,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2015,58.76273,2015,Statistics Austria,,E,G,BOTHSEX,TRAF,PERCENT
95127,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2015,41.04399,2015,Eurostat,,C,G,FEMALE,SOFT,PERCENT
95128,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2015,66.89919,2015,Eurostat,,C,G,MALE,TRAF,PERCENT
95129,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2015,2.784,2015,Eurostat,,C,G,FEMALE,PCPR,PERCENT
95130,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2015,62.58441,2015,Eurostat,,C,G,MALE,SOFT,PERCENT
95131,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2015,51.7209,2015,Statistics Austria,,E,G,BOTHSEX,SOFT,PERCENT
95132,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2015,36.24319,2015,Eurostat,,C,G,FEMALE,ARSP,PERCENT
95133,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",40,Austria,2015,55.00759,2015,Eurostat,,C,G,MALE,ARSP,PERCENT
