,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,BasePeriod,Source,FootNote,Nature,Reporting Type,Units
194633,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",12,Algeria,2009,7.1,2009,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194634,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",12,Algeria,2010,7.3,2010,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194635,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",12,Algeria,2011,1.9,2011,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194636,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",12,Algeria,2012,5.2,2012,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194637,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",12,Algeria,2013,18.8,2013,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194638,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",12,Algeria,2014,18.6,2014,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194639,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",12,Algeria,2015,15.2,2015,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194640,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",12,Algeria,2016,15.9,2016,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194641,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",12,Algeria,2017,19.9,2017,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194642,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",12,Algeria,2018,19.9,2018,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194643,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",12,Algeria,2019,20.8,2019,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194644,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",13,Central America,2006,14.39607,2006,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194645,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",13,Central America,2007,14.26562,2007,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194646,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",13,Central America,2008,24.47135,2008,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194647,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",13,Central America,2009,19.73067,2009,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194648,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",13,Central America,2010,11.01489,2010,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194649,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",13,Central America,2011,12.39658,2011,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194650,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",13,Central America,2012,15.11474,2012,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194651,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",13,Central America,2013,15.8732,2013,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194652,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",13,Central America,2014,13.57364,2014,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194653,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",13,Central America,2015,15.23478,2015,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194654,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",13,Central America,2016,7.72482,2016,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194655,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",13,Central America,2017,12.97217,2017,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194656,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",13,Central America,2018,13.51226,2018,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194657,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",13,Central America,2019,15.35183,2019,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194658,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",14,Eastern Africa,2006,12.3567,2006,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194659,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",14,Eastern Africa,2007,14.60699,2007,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194660,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",14,Eastern Africa,2008,31.72108,2008,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194661,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",14,Eastern Africa,2009,46.11963,2009,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194662,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",14,Eastern Africa,2010,45.4217,2010,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194663,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",14,Eastern Africa,2011,39.37732,2011,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194664,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",14,Eastern Africa,2012,39.12729,2012,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194665,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",14,Eastern Africa,2013,56.94997,2013,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194666,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",14,Eastern Africa,2014,44.75989,2014,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194667,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",14,Eastern Africa,2015,57.3347,2015,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194668,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",14,Eastern Africa,2016,46.90538,2016,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194669,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",14,Eastern Africa,2017,80.46991,2017,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194670,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",14,Eastern Africa,2018,57.95982,2018,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194671,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",14,Eastern Africa,2019,94.55919,2019,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194672,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",15,Northern Africa,2006,8.83026,2006,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194673,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",15,Northern Africa,2007,8.46703,2007,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194674,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",15,Northern Africa,2008,24.84343,2008,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
