,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Observation Status,Reporting Type,Units
18410,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),60,Bermuda,2020,N,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18411,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),61,Polynesia,2018,3,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18412,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),61,Polynesia,2020,5,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18413,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),62,Central and Southern Asia,2018,3,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18414,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),62,Central and Southern Asia,2020,2,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18415,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),64,Bhutan,2018,3,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18416,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),64,Bhutan,2020,,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"A figure was not provided, or the method by which the figure was calculated is unknown",,O,G,NUMBER
18417,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),68,Bolivia (Plurinational State of),2018,,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"A figure was not provided, or the method by which the figure was calculated is unknown",,O,G,NUMBER
18418,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),68,Bolivia (Plurinational State of),2020,3,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18419,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),70,Bosnia and Herzegovina,2018,N,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18420,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),70,Bosnia and Herzegovina,2020,,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"A figure was not provided, or the method by which the figure was calculated is unknown",,O,G,NUMBER
18421,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),72,Botswana,2018,4,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18422,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),72,Botswana,2020,,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"A figure was not provided, or the method by which the figure was calculated is unknown",,O,G,NUMBER
18423,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),76,Brazil,2018,,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,The figure has not been validated by the national statistical system for global reporting.,,V,G,NUMBER
18424,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),76,Brazil,2020,,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,The figure has not been validated by the national statistical system for global reporting.,,V,G,NUMBER
18425,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),84,Belize,2018,5,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18426,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),84,Belize,2020,5,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18427,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),86,British Indian Ocean Territory,2018,N,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18428,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),86,British Indian Ocean Territory,2020,N,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18429,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),90,Solomon Islands,2018,4,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18430,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),90,Solomon Islands,2020,4,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18431,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),92,British Virgin Islands,2018,N,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18432,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),92,British Virgin Islands,2020,N,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
