,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Education level,Nature,Reporting Type,Sex,Units
197112,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2015,87.04866,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
197113,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2015,82.57597,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,FEMALE,PERCENT
197114,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2015,80.33468,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,BOTHSEX,PERCENT
197115,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2015,78.61224,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,BOTHSEX,PERCENT
197116,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2015,78.53874,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,MALE,PERCENT
197117,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2015,83.74575,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
197118,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2015,83.1647,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
197119,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2015,80.71456,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,FEMALE,PERCENT
197120,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2015,77.19427,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,MALE,PERCENT
197121,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2015,85.63452,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
197122,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2015,79.95556,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,MALE,PERCENT
197123,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2015,81.90547,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,BOTHSEX,PERCENT
197124,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2015,83.99107,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,FEMALE,PERCENT
197125,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2015,88.05202,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,MALE,PERCENT
197126,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2015,87.94525,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
197127,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2016,85.30579,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
197128,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2016,86.06135,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
197129,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2016,78.72251,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,MALE,PERCENT
197130,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2016,79.89961,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,BOTHSEX,PERCENT
197131,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2016,80.33853,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,BOTHSEX,PERCENT
197132,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2016,82.34231,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,FEMALE,PERCENT
197133,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2016,86.72478,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
197134,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2016,87.40833,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
197135,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2016,92.15798,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,MALE,PERCENT
197136,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2016,82.77606,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,FEMALE,PERCENT
197137,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2016,80.73627,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,BOTHSEX,PERCENT
197138,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2016,78.80782,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,MALE,PERCENT
197139,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2016,85.61072,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
197140,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2016,78.64147,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,MALE,PERCENT
197141,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2016,81.76485,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,FEMALE,PERCENT
197142,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2017,88.63105,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
197143,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2017,86.40503,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,FEMALE,PERCENT
197144,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2017,88.032,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,MALE,PERCENT
197145,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2017,88.21946,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
197146,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2017,83.18377,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,MALE,PERCENT
197147,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2017,86.03257,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
197148,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2017,85.7887,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
197149,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2017,84.63099,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,BOTHSEX,PERCENT
197150,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2017,83.47421,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,BOTHSEX,PERCENT
197151,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2017,85.06331,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,FEMALE,PERCENT
197152,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2017,82.39317,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,MALE,PERCENT
197153,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2017,89.33893,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
197154,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2017,84.00946,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,MALE,PERCENT
197155,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2017,85.66813,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,BOTHSEX,PERCENT
197156,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2017,87.40081,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,FEMALE,PERCENT
197157,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2018,87.13471,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,MALE,PERCENT
197158,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2018,87.89369,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
197159,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2018,87.8376,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,BOTHSEX,PERCENT
197160,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2018,88.67737,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,FEMALE,PERCENT
197161,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2018,89.56138,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
197162,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2018,89.57955,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,FEMALE,PERCENT
197163,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2018,88.77466,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,BOTHSEX,PERCENT
197164,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2018,87.98727,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,MALE,PERCENT
197165,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2018,92.56818,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
197166,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2018,86.2949,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,MALE,PERCENT
197167,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2018,87.4317,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,FEMALE,PERCENT
197168,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2018,86.76217,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,BOTHSEX,PERCENT
197169,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2019,87.0739,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
197170,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2019,88.3877,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,BOTHSEX,PERCENT
197171,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2019,89.00729,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,FEMALE,PERCENT
197172,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2019,84.17741,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
197173,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2019,87.86535,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,MALE,PERCENT
197174,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2019,84.15046,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
197175,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2019,84.51884,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
197176,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2019,87.80978,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,BOTHSEX,PERCENT
197177,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2019,88.53875,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,FEMALE,PERCENT
197178,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2019,87.29989,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,MALE,PERCENT
197179,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",15,Northern Africa,2019,92.61436,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
